stimuli,feature,score
nishio_hap_au_du_1_0,AU23_intensity,0.0
nishio_hap_au_du_1_0,AU25_intensity,2.713010351983385
nishio_hap_au_du_1_0,AU26_intensity,0.3507702485600346
nishio_hap_au_du_1_0,AU45_intensity,0.16653394733176677
nishio_rel_au_1_0,AU01_intensity,2.066379401652363
nishio_rel_au_1_0,AU02_intensity,1.0792463516369164
nishio_rel_au_1_0,AU04_intensity,0.3403782792306
nishio_rel_au_1_0,AU05_intensity,1.1681937383351462
nishio_rel_au_1_0,AU06_intensity,1.3724683719708828
nishio_rel_au_1_0,AU07_intensity,1.9990583946084535
nishio_rel_au_1_0,AU09_intensity,0.7958617454444716
nishio_rel_au_1_0,AU10_intensity,1.0793652201607626
nishio_rel_au_1_0,AU12_intensity,1.8456204804009273
nishio_rel_au_1_0,AU14_intensity,0.9976333478591721
nishio_rel_au_1_0,AU15_intensity,0.41193149762106257
nishio_rel_au_1_0,AU17_intensity,0.2950784917380596
nishio_rel_au_1_0,AU20_intensity,0.47525306169034215
nishio_rel_au_1_0,AU23_intensity,0.0
nishio_rel_au_1_0,AU25_intensity,1.1711400972200963
nishio_rel_au_1_0,AU26_intensity,0.1365080581278901
nishio_rel_au_1_0,AU45_intensity,0.28231081859384327
nishio_sad_au_1_0,AU01_intensity,2.8464843559174344
nishio_sad_au_1_0,AU02_intensity,1.7661956339449592
nishio_sad_au_1_0,AU04_intensity,1.5981195834924822
nishio_sad_au_1_0,AU05_intensity,1.2021592557914176
nishio_sad_au_1_0,AU06_intensity,0.5312676751549948
nishio_sad_au_1_0,AU07_intensity,0.8891779372618267
nishio_sad_au_1_0,AU09_intensity,0.026566014473177774
nishio_sad_au_1_0,AU10_intensity,0.9081590982159777
nishio_sad_au_1_0,AU12_intensity,0.8085910858224533
nishio_sad_au_1_0,AU14_intensity,0.8358352136167145
nishio_sad_au_1_0,AU15_intensity,0.7814224191656305
nishio_sad_au_1_0,AU17_intensity,0.6428161917602443
nishio_sad_au_1_0,AU20_intensity,1.0517285735513768
nishio_sad_au_1_0,AU23_intensity,0.0
nishio_sad_au_1_0,AU25_intensity,0.9724228832484708
nishio_sad_au_1_0,AU26_intensity,0.0005332924097115142
nishio_sad_au_1_0,AU45_intensity,0.33419308231073175
nishio_sle_fr_3_0,AU01_intensity,2.882321980730266
nishio_sle_fr_3_0,AU02_intensity,2.04310612275297
nishio_sle_fr_3_0,AU04_intensity,0.3495080675464587
nishio_sle_fr_3_0,AU05_intensity,1.5580175705652066
nishio_sle_fr_3_0,AU06_intensity,0.6485507371455036
nishio_sle_fr_3_0,AU07_intensity,0.805904402698456
nishio_sle_fr_3_0,AU09_intensity,0.2554775080235117
nishio_sle_fr_3_0,AU10_intensity,0.8220064625636267
nishio_sle_fr_3_0,AU12_intensity,1.206476787551811
nishio_sle_fr_3_0,AU14_intensity,0.7701523022854969
nishio_sle_fr_3_0,AU15_intensity,0.4873813266661
nishio_sle_fr_3_0,AU17_intensity,0.3761254483974518
nishio_sle_fr_3_0,AU20_intensity,0.5735479443898198
nishio_sle_fr_3_0,AU23_intensity,0.0
nishio_sle_fr_3_0,AU25_intensity,1.145537581171622
nishio_sle_fr_3_0,AU26_intensity,0.006383824866776144
nishio_sle_fr_3_0,AU45_intensity,0.14733333292814832
nishio_sur_au_mouth_2_0,AU01_intensity,3.4958161237337846
nishio_sur_au_mouth_2_0,AU02_intensity,4.059310718526543
nishio_sur_au_mouth_2_0,AU04_intensity,0.06787877150620834
nishio_sur_au_mouth_2_0,AU05_intensity,3.968812733926814
nishio_sur_au_mouth_2_0,AU06_intensity,0.4086197737401532
nishio_sur_au_mouth_2_0,AU07_intensity,0.644797529787749
nishio_sur_au_mouth_2_0,AU09_intensity,0.03209810910193926
nishio_sur_au_mouth_2_0,AU10_intensity,1.5413555926014966
nishio_sur_au_mouth_2_0,AU12_intensity,1.6019674264238153
nishio_sur_au_mouth_2_0,AU14_intensity,0.14629083261184928
nishio_sur_au_mouth_2_0,AU15_intensity,0.611405996517233
nishio_sur_au_mouth_2_0,AU17_intensity,0.18010722715372288
nishio_sur_au_mouth_2_0,AU20_intensity,0.12024680731786216
nishio_sur_au_mouth_2_0,AU23_intensity,0.0
nishio_sur_au_mouth_2_0,AU25_intensity,2.9284168747571977
nishio_sur_au_mouth_2_0,AU26_intensity,0.39071748021211905
nishio_sur_au_mouth_2_0,AU45_intensity,0.0
ota_ang_au_cl_1_0,AU01_intensity,1.0514774791691766
ota_ang_au_cl_1_0,AU02_intensity,0.006605786179082291
ota_ang_au_cl_1_0,AU04_intensity,2.0501149568213672
ota_ang_au_cl_1_0,AU05_intensity,0.0108483974407312
ota_ang_au_cl_1_0,AU06_intensity,1.4380243738511682
ota_ang_au_cl_1_0,AU07_intensity,3.0646338196781318
ota_ang_au_cl_1_0,AU09_intensity,2.059505528086545
ota_ang_au_cl_1_0,AU10_intensity,1.9264226233638966
ota_ang_au_cl_1_0,AU12_intensity,1.0726445214977598
ota_ang_au_cl_1_0,AU14_intensity,1.0112790264555767
ota_ang_au_cl_1_0,AU15_intensity,0.09146550534922254
ota_ang_au_cl_1_0,AU17_intensity,1.1536286382320027
ota_ang_au_cl_1_0,AU20_intensity,0.23427821465834717
ota_ang_au_cl_1_0,AU23_intensity,0.20006921056080457
ota_ang_au_cl_1_0,AU25_intensity,0.23955268210602104
ota_ang_au_cl_1_0,AU26_intensity,0.23994413588422062
ota_ang_au_cl_1_0,AU45_intensity,0.11973700617074719
ota_ang_au_op_2_0,AU01_intensity,1.6044844973290717
ota_ang_au_op_2_0,AU02_intensity,0.2739537014864671
ota_ang_au_op_2_0,AU04_intensity,1.5828096979289883
ota_ang_au_op_2_0,AU05_intensity,0.8200801724996811
ota_ang_au_op_2_0,AU06_intensity,1.143174226326679
ota_ang_au_op_2_0,AU07_intensity,2.359377940874396
ota_ang_au_op_2_0,AU09_intensity,0.8785122944030773
ota_ang_au_op_2_0,AU10_intensity,1.7439564429557557
ota_ang_au_op_2_0,AU12_intensity,1.1435551594326578
ota_ang_au_op_2_0,AU14_intensity,0.47490956553003777
ota_ang_au_op_2_0,AU15_intensity,0.00426668299900474
ota_ang_au_op_2_0,AU17_intensity,0.05703366717018793
ota_ang_au_op_2_0,AU20_intensity,0.2255423392252827
ota_ang_au_op_2_0,AU23_intensity,0.0
ota_ang_au_op_2_0,AU25_intensity,2.154360352910902
ota_ang_au_op_2_0,AU26_intensity,0.8066649856929152
ota_ang_au_op_2_0,AU45_intensity,0.0
ota_dis_au_cl_1_0,AU01_intensity,1.1881377531024047
ota_dis_au_cl_1_0,AU02_intensity,0.09262961662472335
ota_dis_au_cl_1_0,AU04_intensity,2.053588393089953
ota_dis_au_cl_1_0,AU05_intensity,0.03344494184766002
ota_dis_au_cl_1_0,AU06_intensity,1.6915674914457686
ota_dis_au_cl_1_0,AU07_intensity,4.137902478324936
ota_dis_au_cl_1_0,AU09_intensity,2.1821915761828867
ota_dis_au_cl_1_0,AU10_intensity,1.5325632843342352
ota_dis_au_cl_1_0,AU12_intensity,0.5890030988600574
ota_dis_au_cl_1_0,AU14_intensity,0.36330776735876885
ota_dis_au_cl_1_0,AU15_intensity,0.36398067183238564
ota_dis_au_cl_1_0,AU17_intensity,1.2296131898107612
ota_dis_au_cl_1_0,AU20_intensity,0.04716286267407514
ota_dis_au_cl_1_0,AU23_intensity,0.0748926041602584
ota_dis_au_cl_1_0,AU25_intensity,0.20082649032827657
ota_dis_au_cl_1_0,AU26_intensity,0.38867428186215325
ota_dis_au_cl_1_0,AU45_intensity,0.0
ota_dis_au_op_2_0,AU01_intensity,0.7640796695664048
ota_dis_au_op_2_0,AU02_intensity,0.0017281045016879738
ota_dis_au_op_2_0,AU04_intensity,2.3733089827334846
ota_dis_au_op_2_0,AU05_intensity,0.0
ota_dis_au_op_2_0,AU06_intensity,2.1035797231547
ota_dis_au_op_2_0,AU07_intensity,4.171614528279951
ota_dis_au_op_2_0,AU09_intensity,2.9176704679133914
ota_dis_au_op_2_0,AU10_intensity,1.8190580870913209
ota_dis_au_op_2_0,AU12_intensity,0.9126643703861368
ota_dis_au_op_2_0,AU14_intensity,0.193975420260593
ota_dis_au_op_2_0,AU15_intensity,0.0
ota_dis_au_op_2_0,AU17_intensity,0.04944170679883398
ota_dis_au_op_2_0,AU20_intensity,0.6232411690524948
ota_dis_au_op_2_0,AU23_intensity,0.05385510064006461
ota_dis_au_op_2_0,AU25_intensity,0.9072216671224537
ota_dis_au_op_2_0,AU26_intensity,0.3488210559034986
ota_dis_au_op_2_0,AU45_intensity,0.0
ota_exc_fr_1_0,AU01_intensity,2.1569553495386296
ota_exc_fr_1_0,AU02_intensity,1.8486065209957845
ota_exc_fr_1_0,AU04_intensity,0.19592990610627653
ota_exc_fr_1_0,AU05_intensity,0.16876691867742158
ota_exc_fr_1_0,AU06_intensity,1.9499794074888601
ota_exc_fr_1_0,AU07_intensity,3.006413332378473
ota_exc_fr_1_0,AU09_intensity,0.3253224363559035
ota_exc_fr_1_0,AU10_intensity,2.6542718812050365
ota_exc_fr_1_0,AU12_intensity,2.9766859943169517
ota_exc_fr_1_0,AU14_intensity,0.6446604053752879
ota_exc_fr_1_0,AU15_intensity,0.0
ota_exc_fr_1_0,AU17_intensity,0.040577469947203064
ota_exc_fr_1_0,AU20_intensity,0.0007999991401877955
ota_exc_fr_1_0,AU23_intensity,0.0037469248145129055
ota_exc_fr_1_0,AU25_intensity,2.3283011765505925
ota_exc_fr_1_0,AU26_intensity,0.6415615324559442
ota_exc_fr_1_0,AU45_intensity,0.0
ota_fea_fr_2_0,AU01_intensity,2.2733147685354558
ota_fea_fr_2_0,AU02_intensity,1.124978227223525
ota_fea_fr_2_0,AU04_intensity,0.6665368678078271
ota_fea_fr_2_0,AU05_intensity,1.3976358896516479
ota_fea_fr_2_0,AU06_intensity,1.487471846549231
ota_fea_fr_2_0,AU07_intensity,2.8337514831085144
ota_fea_fr_2_0,AU09_intensity,0.3978736852858847
ota_fea_fr_2_0,AU10_intensity,1.924767662573605
ota_fea_fr_2_0,AU12_intensity,1.5492691931600844
ota_fea_fr_2_0,AU14_intensity,0.6709185280047065
ota_fea_fr_2_0,AU15_intensity,0.003585453339221025
ota_fea_fr_2_0,AU17_intensity,0.06418465947917656
ota_fea_fr_2_0,AU20_intensity,0.2884282218652406
ota_fea_fr_2_0,AU23_intensity,0.0
ota_fea_fr_2_0,AU25_intensity,2.553328121732558
ota_fea_fr_2_0,AU26_intensity,0.6432213364858157
ota_fea_fr_2_0,AU45_intensity,0.0
ota_hap_au_du_1_0,AU01_intensity,0.6451215644934134
ota_hap_au_du_1_0,AU02_intensity,0.01422418069482766
ota_hap_au_du_1_0,AU04_intensity,0.11952236283269921
ota_hap_au_du_1_0,AU05_intensity,0.03687443802849238
ota_hap_au_du_1_0,AU06_intensity,2.419658357291985
ota_hap_au_du_1_0,AU07_intensity,2.9921848823667645
ota_hap_au_du_1_0,AU09_intensity,0.1258823196488582
ota_hap_au_du_1_0,AU10_intensity,2.298778345723549
ota_hap_au_du_1_0,AU12_intensity,3.236656286344994
ota_hap_au_du_1_0,AU14_intensity,0.6088341386216083
ota_hap_au_du_1_0,AU15_intensity,0.0
ota_hap_au_du_1_0,AU17_intensity,0.04766755280750362
ota_hap_au_du_1_0,AU20_intensity,0.04473162784525031
ota_hap_au_du_1_0,AU23_intensity,0.000993565895693565
ota_hap_au_du_1_0,AU25_intensity,2.7306847357288615
ota_hap_au_du_1_0,AU26_intensity,0.17678872484079963
ota_hap_au_du_1_0,AU45_intensity,0.0
ota_rel_au_1_0,AU01_intensity,1.6938556951647752
ota_rel_au_1_0,AU02_intensity,0.4012970744531561
ota_rel_au_1_0,AU04_intensity,0.3805196967866802
ota_rel_au_1_0,AU05_intensity,0.02317558366887345
ota_rel_au_1_0,AU06_intensity,1.4028593411574293
ota_rel_au_1_0,AU07_intensity,2.7721515088798956
ota_rel_au_1_0,AU09_intensity,0.16095316798993353
ota_rel_au_1_0,AU10_intensity,1.502372901611623
ota_rel_au_1_0,AU12_intensity,2.309669448455593
ota_rel_au_1_0,AU14_intensity,0.9567222289606713
ota_rel_au_1_0,AU15_intensity,0.0
ota_rel_au_1_0,AU17_intensity,0.20496110348618482
ota_rel_au_1_0,AU20_intensity,0.2883093058436007
ota_rel_au_1_0,AU23_intensity,0.38475508250437573
ota_rel_au_1_0,AU25_intensity,0.5481718742012308
ota_rel_au_1_0,AU26_intensity,0.36407126670862044
ota_rel_au_1_0,AU45_intensity,0.20201358415599224
ota_sad_au_mouth_1_0,AU01_intensity,2.60298716809124
ota_sad_au_mouth_1_0,AU02_intensity,0.11076896824319957
ota_sad_au_mouth_1_0,AU04_intensity,1.7187316861344417
ota_sad_au_mouth_1_0,AU05_intensity,0.33540237160579767
ota_sad_au_mouth_1_0,AU06_intensity,0.5616819872060287
ota_sad_au_mouth_1_0,AU07_intensity,2.3169885258434593
ota_sad_au_mouth_1_0,AU09_intensity,0.04194907805024604
ota_sad_au_mouth_1_0,AU10_intensity,1.1778764179132637
ota_sad_au_mouth_1_0,AU12_intensity,0.8422426780215491
ota_sad_au_mouth_1_0,AU14_intensity,0.09612387245211175
ota_sad_au_mouth_1_0,AU15_intensity,0.8418633761544265
ota_sad_au_mouth_1_0,AU17_intensity,0.979417622218081
ota_sad_au_mouth_1_0,AU20_intensity,0.5454065267244789
ota_sad_au_mouth_1_0,AU23_intensity,0.0
ota_sad_au_mouth_1_0,AU25_intensity,0.3062563318517805
ota_sad_au_mouth_1_0,AU26_intensity,0.19954199612174844
ota_sad_au_mouth_1_0,AU45_intensity,0.051548943843997774
ota_sle_fr_1_0,AU01_intensity,2.066334170975253
ota_sle_fr_1_0,AU02_intensity,0.8753337927703042
ota_sle_fr_1_0,AU04_intensity,0.9595361785568838
ota_sle_fr_1_0,AU05_intensity,0.02487350273518147
ota_sle_fr_1_0,AU06_intensity,0.2684489806533215
ota_sle_fr_1_0,AU07_intensity,1.9792830979681606
ota_sle_fr_1_0,AU09_intensity,0.43180271531930314
ota_sle_fr_1_0,AU10_intensity,1.2326912114966158
ota_sle_fr_1_0,AU12_intensity,0.8303729192458956
ota_sle_fr_1_0,AU14_intensity,0.07279705409787536
ota_sle_fr_1_0,AU15_intensity,0.005112327947887537
ota_sle_fr_1_0,AU17_intensity,0.40584316479968485
ota_sle_fr_1_0,AU20_intensity,0.2730387686942019
ota_sle_fr_1_0,AU23_intensity,0.005778388073302759
ota_sle_fr_1_0,AU25_intensity,0.8341920502259967
ota_sle_fr_1_0,AU26_intensity,0.634099013563393
ota_sle_fr_1_0,AU45_intensity,2.3915547728355486
ota_sur_fr_1_0,AU01_intensity,3.0802461243657877
ota_sur_fr_1_0,AU02_intensity,2.7924971926559192
ota_sur_fr_1_0,AU04_intensity,0.16356449428987382
ota_sur_fr_1_0,AU05_intensity,2.473563814111629
ota_sur_fr_1_0,AU06_intensity,0.0
ota_sur_fr_1_0,AU07_intensity,0.6635573472794851
ota_sur_fr_1_0,AU09_intensity,0.008528115557352627
ota_sur_fr_1_0,AU10_intensity,0.30682918540133697
ota_sur_fr_1_0,AU12_intensity,0.7432682127783459
ota_sur_fr_1_0,AU14_intensity,0.0025328776594204985
ota_sur_fr_1_0,AU15_intensity,0.011466666472153938
ota_sur_fr_1_0,AU17_intensity,0.19742614784065746
ota_sur_fr_1_0,AU20_intensity,0.008599441448315032
ota_sur_fr_1_0,AU23_intensity,0.013984902023593032
ota_sur_fr_1_0,AU25_intensity,0.9694331038652768
ota_sur_fr_1_0,AU26_intensity,0.34917521956415976
ota_sur_fr_1_0,AU45_intensity,0.0
sirakura_ang_au_cl_3_0,AU01_intensity,1.3498721065200252
sirakura_ang_au_cl_3_0,AU02_intensity,1.0010254173386621
sirakura_ang_au_cl_3_0,AU04_intensity,1.901977886642529
sirakura_ang_au_cl_3_0,AU05_intensity,1.4897054781272367
sirakura_ang_au_cl_3_0,AU06_intensity,1.347140289022145
sirakura_ang_au_cl_3_0,AU07_intensity,2.2724325561155236
sirakura_ang_au_cl_3_0,AU09_intensity,1.3793278543631702
sirakura_ang_au_cl_3_0,AU10_intensity,1.3506031178508477
sirakura_ang_au_cl_3_0,AU12_intensity,0.44658428251778826
sirakura_ang_au_cl_3_0,AU14_intensity,0.024291337770883922
sirakura_ang_au_cl_3_0,AU15_intensity,1.2890659654742687
sirakura_ang_au_cl_3_0,AU17_intensity,1.3464597176659414
sirakura_ang_au_cl_3_0,AU20_intensity,2.636280449310767
sirakura_ang_au_cl_3_0,AU23_intensity,0.1388370979671523
sirakura_ang_au_cl_3_0,AU25_intensity,1.4015155844424048
sirakura_ang_au_cl_3_0,AU26_intensity,0.09606432554164739
sirakura_ang_au_cl_3_0,AU45_intensity,0.0
sirakura_ang_au_op_2_0,AU01_intensity,0.7383982591121636
sirakura_ang_au_op_2_0,AU02_intensity,0.08662202275257291
sirakura_ang_au_op_2_0,AU04_intensity,1.9916775973858842
sirakura_ang_au_op_2_0,AU05_intensity,0.5898895988640014
sirakura_ang_au_op_2_0,AU06_intensity,1.8876281181434884
sirakura_ang_au_op_2_0,AU07_intensity,2.8370258094681757
sirakura_ang_au_op_2_0,AU09_intensity,1.7775207539768465
sirakura_ang_au_op_2_0,AU10_intensity,1.5216136705415273
sirakura_ang_au_op_2_0,AU12_intensity,1.353190991935452
sirakura_ang_au_op_2_0,AU14_intensity,0.624951798083776
sirakura_ang_au_op_2_0,AU15_intensity,0.4977978129153611
sirakura_ang_au_op_2_0,AU17_intensity,0.40867355699562613
sirakura_ang_au_op_2_0,AU20_intensity,1.9682332674092629
sirakura_ang_au_op_2_0,AU23_intensity,0.0002666666390336393
sirakura_ang_au_op_2_0,AU25_intensity,2.196938461956976
sirakura_ang_au_op_2_0,AU26_intensity,0.34885005931407437
sirakura_ang_au_op_2_0,AU45_intensity,0.0053760052557105835
sirakura_dis_au_cl_1_0,AU01_intensity,1.1566317213151929
sirakura_dis_au_cl_1_0,AU02_intensity,0.03127971156762926
sirakura_dis_au_cl_1_0,AU04_intensity,3.4036644237587077
sirakura_dis_au_cl_1_0,AU05_intensity,0.701379149295946
sirakura_dis_au_cl_1_0,AU06_intensity,1.8941332237029596
sirakura_dis_au_cl_1_0,AU07_intensity,3.6211538927636973
sirakura_dis_au_cl_1_0,AU09_intensity,1.4413394787616864
sirakura_dis_au_cl_1_0,AU10_intensity,1.3904844588584415
sirakura_dis_au_cl_1_0,AU12_intensity,0.537642320565205
sirakura_dis_au_cl_1_0,AU14_intensity,0.0360904211023149
sirakura_dis_au_cl_1_0,AU15_intensity,2.102972699717045
sirakura_dis_au_cl_1_0,AU17_intensity,2.7327189236704603
sirakura_dis_au_cl_1_0,AU20_intensity,1.5230680308190045
sirakura_dis_au_cl_1_0,AU23_intensity,0.1887892293030662
sirakura_dis_au_cl_1_0,AU25_intensity,0.21290292196767652
sirakura_dis_au_cl_1_0,AU26_intensity,0.07867621067976302
sirakura_dis_au_cl_1_0,AU45_intensity,0.3320083131554674
sirakura_dis_au_op_2_0,AU01_intensity,1.0081606533332035
sirakura_dis_au_op_2_0,AU02_intensity,0.02678857430313917
sirakura_dis_au_op_2_0,AU04_intensity,2.678787457585871
sirakura_dis_au_op_2_0,AU05_intensity,0.14792095376116954
sirakura_dis_au_op_2_0,AU06_intensity,2.3359017903815777
sirakura_dis_au_op_2_0,AU07_intensity,3.912805223865405
sirakura_dis_au_op_2_0,AU09_intensity,2.104271356628466
sirakura_dis_au_op_2_0,AU10_intensity,2.1424711160134224
sirakura_dis_au_op_2_0,AU12_intensity,1.0103221689947899
sirakura_dis_au_op_2_0,AU14_intensity,0.20067390085981696
sirakura_dis_au_op_2_0,AU15_intensity,1.1785829877559573
sirakura_dis_au_op_2_0,AU17_intensity,1.0247570942446014
sirakura_dis_au_op_2_0,AU20_intensity,1.6191257027434591
sirakura_dis_au_op_2_0,AU23_intensity,0.0
sirakura_dis_au_op_2_0,AU25_intensity,2.84760734423559
sirakura_dis_au_op_2_0,AU26_intensity,0.0721267055252448
sirakura_dis_au_op_2_0,AU45_intensity,0.02599391139859696
sirakura_exc_fr_1_0,AU01_intensity,0.9827994664806126
sirakura_exc_fr_1_0,AU02_intensity,0.015041177925274403
sirakura_exc_fr_1_0,AU04_intensity,1.5624627087071554
sirakura_exc_fr_1_0,AU05_intensity,0.07178569942784094
sirakura_exc_fr_1_0,AU06_intensity,2.6533976608257954
sirakura_exc_fr_1_0,AU07_intensity,3.5986621754092796
sirakura_exc_fr_1_0,AU09_intensity,1.2179107666124174
sirakura_exc_fr_1_0,AU10_intensity,2.700181772720204
sirakura_exc_fr_1_0,AU12_intensity,2.588611569400545
sirakura_exc_fr_1_0,AU14_intensity,1.5027982454365334
sirakura_exc_fr_1_0,AU15_intensity,0.3228768939063098
sirakura_exc_fr_1_0,AU17_intensity,0.30524723338016835
sirakura_exc_fr_1_0,AU20_intensity,0.25380404268546203
sirakura_exc_fr_1_0,AU23_intensity,0.0
sirakura_exc_fr_1_0,AU25_intensity,2.676678276031125
sirakura_exc_fr_1_0,AU26_intensity,1.1057718423697984
sirakura_exc_fr_1_0,AU45_intensity,0.3557809656148549
sirakura_fea_fr_2_0,AU01_intensity,2.064325077399232
sirakura_fea_fr_2_0,AU02_intensity,3.21992304443898
sirakura_fea_fr_2_0,AU04_intensity,0.3112721465054996
sirakura_fea_fr_2_0,AU05_intensity,2.4113812670158197
sirakura_fea_fr_2_0,AU06_intensity,1.0108376247695425
sirakura_fea_fr_2_0,AU07_intensity,1.2312454238838102
sirakura_fea_fr_2_0,AU09_intensity,0.1946905902776011
sirakura_fea_fr_2_0,AU10_intensity,1.4265627040347804
sirakura_fea_fr_2_0,AU12_intensity,1.6415089607106252
sirakura_fea_fr_2_0,AU14_intensity,0.1171516142839424
sirakura_fea_fr_2_0,AU15_intensity,0.8835584384457278
sirakura_fea_fr_2_0,AU17_intensity,0.3017754348303223
sirakura_fea_fr_2_0,AU20_intensity,1.2246762323915477
sirakura_fea_fr_2_0,AU23_intensity,0.0
sirakura_fea_fr_2_0,AU25_intensity,2.857071445351033
sirakura_fea_fr_2_0,AU26_intensity,1.1924956600906358
sirakura_fea_fr_2_0,AU45_intensity,0.2214677058706215
sirakura_hap_au_du_2_0,AU01_intensity,0.6688843303213514
sirakura_hap_au_du_2_0,AU02_intensity,0.030095911342316047
sirakura_hap_au_du_2_0,AU04_intensity,0.861975258587705
sirakura_hap_au_du_2_0,AU05_intensity,0.10160409582154342
sirakura_hap_au_du_2_0,AU06_intensity,2.575296709193273
sirakura_hap_au_du_2_0,AU07_intensity,3.4835106311472472
sirakura_hap_au_du_2_0,AU09_intensity,0.6485742695714539
sirakura_hap_au_du_2_0,AU10_intensity,2.291002744415071
sirakura_hap_au_du_2_0,AU12_intensity,2.706254075583168
sirakura_hap_au_du_2_0,AU14_intensity,0.8599512682895794
sirakura_hap_au_du_2_0,AU15_intensity,0.3214768673858826
sirakura_hap_au_du_2_0,AU17_intensity,0.28534604448250156
sirakura_hap_au_du_2_0,AU20_intensity,0.5002316008916928
sirakura_hap_au_du_2_0,AU23_intensity,0.009156573535216664
sirakura_hap_au_du_2_0,AU25_intensity,2.641505553273906
sirakura_hap_au_du_2_0,AU26_intensity,0.6797778398922515
sirakura_hap_au_du_2_0,AU45_intensity,0.5602068677389016
sirakura_rel_fr_2_0,AU01_intensity,0.6298612497811481
sirakura_rel_fr_2_0,AU02_intensity,0.04294888068367293
sirakura_rel_fr_2_0,AU04_intensity,0.7863047317313334
sirakura_rel_fr_2_0,AU05_intensity,0.03908465042284668
sirakura_rel_fr_2_0,AU06_intensity,2.0837214407384383
sirakura_rel_fr_2_0,AU07_intensity,2.76172420720323
sirakura_rel_fr_2_0,AU09_intensity,0.38812645363908144
sirakura_rel_fr_2_0,AU10_intensity,2.0114006061378347
sirakura_rel_fr_2_0,AU12_intensity,2.4658337889082578
sirakura_rel_fr_2_0,AU14_intensity,0.6041030932730511
sirakura_rel_fr_2_0,AU15_intensity,0.3830752017542986
sirakura_rel_fr_2_0,AU17_intensity,0.3059977250806471
sirakura_rel_fr_2_0,AU20_intensity,0.7994781950081434
sirakura_rel_fr_2_0,AU23_intensity,0.017555117986078065
sirakura_rel_fr_2_0,AU25_intensity,2.5092452175748874
sirakura_rel_fr_2_0,AU26_intensity,0.9138943721754975
sirakura_rel_fr_2_0,AU45_intensity,1.2056025589874322
sirakura_sad_au_mouth_1_0_130,AU01_intensity,1.5239029200814838
sirakura_sad_au_mouth_1_0_130,AU02_intensity,0.02538896112491875
sirakura_sad_au_mouth_1_0_130,AU04_intensity,2.9838900730216666
sirakura_sad_au_mouth_1_0_130,AU05_intensity,0.41265530179027365
sirakura_sad_au_mouth_1_0_130,AU06_intensity,1.239246253804652
sirakura_sad_au_mouth_1_0_130,AU07_intensity,2.4558339272309113
sirakura_sad_au_mouth_1_0_130,AU09_intensity,0.4478954411560203
sirakura_sad_au_mouth_1_0_130,AU10_intensity,0.8687545847795345
sirakura_sad_au_mouth_1_0_130,AU12_intensity,0.5378833018416808
sirakura_sad_au_mouth_1_0_130,AU14_intensity,0.021730625292332644
sirakura_sad_au_mouth_1_0_130,AU15_intensity,1.4716369880212061
sirakura_sad_au_mouth_1_0_130,AU17_intensity,1.6177472716606545
sirakura_sad_au_mouth_1_0_130,AU20_intensity,1.4822793906013951
sirakura_sad_au_mouth_1_0_130,AU23_intensity,0.06877292422586608
sirakura_sad_au_mouth_1_0_130,AU25_intensity,0.6892338271975657
sirakura_sad_au_mouth_1_0_130,AU26_intensity,0.23652874636038812
sirakura_sad_au_mouth_1_0_130,AU45_intensity,0.4565191403229932
sirakura_sle_fr_3_0,AU01_intensity,1.1770574727382648
sirakura_sle_fr_3_0,AU02_intensity,0.32767288268900713
sirakura_sle_fr_3_0,AU04_intensity,1.668792163926917
sirakura_sle_fr_3_0,AU05_intensity,0.026844335148277252
sirakura_sle_fr_3_0,AU06_intensity,0.214374513879275
sirakura_sle_fr_3_0,AU07_intensity,1.2380885403807516
sirakura_sle_fr_3_0,AU09_intensity,0.11779140171935142
sirakura_sle_fr_3_0,AU10_intensity,0.7208147709133663
sirakura_sle_fr_3_0,AU12_intensity,0.5210922166619608
sirakura_sle_fr_3_0,AU14_intensity,0.0
sirakura_sle_fr_3_0,AU15_intensity,1.499852065376915
sirakura_sle_fr_3_0,AU17_intensity,1.3086930866964301
sirakura_sle_fr_3_0,AU20_intensity,0.9597137778948064
sirakura_sle_fr_3_0,AU23_intensity,0.0
sirakura_sle_fr_3_0,AU25_intensity,0.834375021723449
sirakura_sle_fr_3_0,AU26_intensity,0.4458641708815703
sirakura_sle_fr_3_0,AU45_intensity,1.321935412899638
sirakura_sur_fr_1_0,AU01_intensity,2.6169630334614546
sirakura_sur_fr_1_0,AU02_intensity,3.4459903015317295
sirakura_sur_fr_1_0,AU04_intensity,0.6738430804770409
sirakura_sur_fr_1_0,AU05_intensity,3.5957639223986506
sirakura_sur_fr_1_0,AU06_intensity,0.0006664657398488637
sirakura_sur_fr_1_0,AU07_intensity,0.5777528515155224
sirakura_sur_fr_1_0,AU09_intensity,0.0
sirakura_sur_fr_1_0,AU10_intensity,0.542555722642457
sirakura_sur_fr_1_0,AU12_intensity,0.834061949039745
sirakura_sur_fr_1_0,AU14_intensity,0.0
sirakura_sur_fr_1_0,AU15_intensity,1.2588098388803588
sirakura_sur_fr_1_0,AU17_intensity,0.44044160915692177
sirakura_sur_fr_1_0,AU20_intensity,0.42370614076828833
sirakura_sur_fr_1_0,AU23_intensity,0.0
sirakura_sur_fr_1_0,AU25_intensity,3.107832138485548
sirakura_sur_fr_1_0,AU26_intensity,0.5054521143142889
sirakura_sur_fr_1_0,AU45_intensity,0.05504844851489787
